user_id,isbn,rating
11676,0002005018,8.222036361694336
116866,0002005018,7.348750114440918
152827,0060973129,8.648480415344238
157969,0374157065,7.215883255004883
67958,0399135782,7.833052635192871
213191,0399135782,6.685976028442383
245827,0399135782,5.1025848388671875
11676,0671870432,6.350344181060791
263256,1558746218,8.468778610229492
226745,1881320189,7.3155035972595215
7352,0440234743,6.007376670837402
12923,0440234743,5.8217315673828125
13552,0440234743,7.200491905212402
21264,0440234743,4.419093132019043
31299,0440234743,7.412981986999512
64535,0440234743,6.175673484802246
70666,0440234743,5.523711204528809
75819,0440234743,7.094333648681641
79740,0440234743,4.456948757171631
85534,0440234743,7.497207164764404
100393,0440234743,4.657374858856201
108143,0440234743,7.277820110321045
116127,0440234743,4.350192070007324
122251,0440234743,4.519091606140137
128463,0440234743,6.496199607849121
131703,0440234743,5.76841926574707
132144,0440234743,5.784635066986084
134863,0440234743,6.481060981750488
136707,0440234743,7.586059093475342
143939,0440234743,7.53130578994751
144062,0440234743,8.957060813903809
150400,0440234743,7.101876258850098
154730,0440234743,3.7336173057556152
165884,0440234743,4.350164890289307
187533,0440234743,7.683905601501465
187944,0440234743,6.041359901428223
217516,0440234743,5.85112190246582
227392,0440234743,6.521637916564941
240567,0440234743,6.313862323760986
245616,0440234743,5.133683204650879
250101,0440234743,8.71173095703125
258884,0440234743,6.559479713439941
259223,0440234743,6.727354049682617
273979,0440234743,6.408504486083984
6242,0452264464,5.0492143630981445
8570,0452264464,6.400240898132324
11104,0452264464,6.299820423126221
11676,0452264464,8.01887321472168
36197,0452264464,6.233268737792969
36907,0452264464,8.786670684814453
80837,0452264464,6.7409563064575195
102359,0452264464,7.427910327911377
144803,0452264464,7.414061069488525
165319,0452264464,5.977291107177734
174633,0452264464,9.053079605102539
221232,0452264464,7.8231916427612305
252627,0452264464,7.62558650970459
271135,0452264464,4.647592067718506
271144,0452264464,5.9790449142456055
11676,0609804618,9.23276138305664
79089,0609804618,7.587895393371582
271622,0609804618,9.052215576171875
141518,1841721522,8.602998733520508
157118,1841721522,11.370052337646484
14,0689821166,3.1326889991760254
4784,0971880107,3.0575222969055176
8453,0971880107,2.758248805999756
11554,0971880107,2.6984434127807617
12264,0971880107,3.6998114585876465
13088,0971880107,3.9323606491088867
13221,0971880107,2.4662156105041504
14049,0971880107,3.4857656955718994
14461,0971880107,4.8145623207092285
20147,0971880107,3.1274514198303223
21404,0971880107,3.398742198944092
24664,0971880107,3.370823621749878
28091,0971880107,3.837693929672241
28735,0971880107,3.8387365341186523
32329,0971880107,3.3173348903656006
33535,0971880107,2.7395637035369873
37538,0971880107,3.670368194580078
40841,0971880107,5.6921820640563965
41596,0971880107,2.1559648513793945
45666,0971880107,4.454052925109863
46398,0971880107,2.572664260864258
49954,0971880107,3.7069644927978516
51803,0971880107,2.085787296295166
55894,0971880107,5.7685160636901855
59994,0971880107,5.781545639038086
60633,0971880107,4.240394592285156
61028,0971880107,5.145394802093506
64819,0971880107,0.05163288116455078
65145,0971880107,3.3622729778289795
65370,0971880107,1.9847040176391602
67636,0971880107,3.905001640319824
67704,0971880107,2.8120803833007812
69378,0971880107,3.512002944946289
70153,0971880107,1.7136762142181396
71162,0971880107,4.285809516906738
71464,0971880107,2.173154830932617
72030,0971880107,3.2116591930389404
74910,0971880107,5.244328022003174
79738,0971880107,4.181398391723633
83469,0971880107,1.977867603302002
84682,0971880107,4.1815924644470215
89867,0971880107,1.3126730918884277
91254,0971880107,2.959519147872925
92727,0971880107,2.89499568939209
98655,0971880107,2.7835793495178223
104268,0971880107,3.44193172454834
111433,0971880107,4.109506130218506
114434,0971880107,1.7845537662506104
121070,0971880107,1.5328664779663086
127619,0971880107,1.9464728832244873
128447,0971880107,2.42991042137146
130915,0971880107,4.383272171020508
133645,0971880107,2.277252197265625
136139,0971880107,3.3432724475860596
136237,0971880107,2.129199743270874
141842,0971880107,3.6179871559143066
142600,0971880107,3.2557153701782227
144133,0971880107,2.7471375465393066
148191,0971880107,2.206136465072632
150657,0971880107,1.4387271404266357
157783,0971880107,5.287650108337402
159720,0971880107,4.134376049041748
160241,0971880107,2.2452526092529297
161726,0971880107,3.7631397247314453
171506,0971880107,3.163219451904297
172406,0971880107,5.189630508422852
173190,0971880107,3.289325714111328
173315,0971880107,3.007206916809082
174657,0971880107,3.2435760498046875
175254,0971880107,3.089651107788086
178072,0971880107,5.613862037658691
179791,0971880107,4.966504096984863
180149,0971880107,2.8645856380462646
180447,0971880107,4.1258544921875
180795,0971880107,5.163792133331299
181316,0971880107,0.3031177520751953
190885,0971880107,2.7545711994171143
191214,0971880107,4.897099494934082
197550,0971880107,4.765923500061035
198045,0971880107,3.8520898818969727
201521,0971880107,1.822659969329834
204652,0971880107,2.423002004623413
208478,0971880107,1.2706248760223389
209486,0971880107,3.50956392288208
210695,0971880107,1.5085868835449219
216262,0971880107,3.019636869430542
216397,0971880107,6.699286937713623
219132,0971880107,3.925210952758789
219949,0971880107,3.156315326690674
225832,0971880107,5.68395471572876
230436,0971880107,2.876688003540039
233451,0971880107,3.900259256362915
233857,0971880107,1.150477647781372
233871,0971880107,1.4671216011047363
234784,0971880107,3.278898239135742
234925,0971880107,4.41718053817749
235506,0971880107,4.24849271774292
235698,0971880107,2.1498279571533203
237283,0971880107,2.3893628120422363
239847,0971880107,3.872309684753418
240541,0971880107,2.5681731700897217
242639,0971880107,3.796449661254883
245829,0971880107,3.4470298290252686
246344,0971880107,2.2207632064819336
248566,0971880107,2.673098564147949
249827,0971880107,5.154360771179199
254589,0971880107,0.5176129341125488
258675,0971880107,4.558198928833008
260897,0971880107,2.231767416000366
261015,0971880107,4.114443778991699
263078,0971880107,3.275876522064209
263979,0971880107,1.640751600265503
264415,0971880107,3.7400362491607666
267881,0971880107,1.6502225399017334
269607,0971880107,4.831473350524902
269852,0971880107,4.172070503234863
271364,0971880107,5.558781623840332
22463,0345402871,6.782284259796143
28731,0345402871,6.664677619934082
35945,0345402871,3.6395106315612793
37511,0345402871,8.656270980834961
41084,0345402871,7.535192489624023
55892,0345402871,7.546712875366211
67244,0345402871,7.020044326782227
86680,0345402871,6.989683151245117
107244,0345402871,9.211599349975586
170154,0345402871,6.313627243041992
204591,0345402871,5.8418097496032715
234162,0345402871,5.579176425933838
